,sum_assured,Num_Policies,prem_rate_per1000,policy_fees,policy_Init_comm,policy_yearly_comm,acq_direct_expenses,acq_indirect_expense,main_direct_expenses,main_indirect_expenses,Total_years,discount_rate,asset_ret_rate,CSM_ret_Rate,risk_adjst_rate,mortality,lapse
388,187000,1,0.84,80,0.776016871,0.063277753,53,57,26,20,22,0.039133378,0.040931094,0.036410332,0.098159863,0.000430247,0.042325599
389,161000,1,0.9,66,0.701311209,0.058046259,61,63,31,20,22,0.035313228,0.042812753,0.040293642,0.100564284,0.000647679,0.044379904
390,176000,1,0.78,95,0.461690856,0.066205492,69,60,30,20,22,0.035107327,0.044710001,0.037309793,0.103704804,0.000620773,0.045147016
391,224000,1,0.81,85,0.628910509,0.074215635,62,53,38,20,22,0.036861384,0.047296097,0.041598656,0.107724706,0.000670883,0.043440753
392,152000,1,0.67,93,0.79608763,0.064146211,60,54,23,20,22,0.042913333,0.043863608,0.038515422,0.119387627,0.000662926,0.043904011
393,232000,1,0.92,83,0.517182218,0.060637563,47,68,21,20,22,0.04022257,0.048983246,0.037621439,0.102600734,0.000556157,0.0482019
394,229000,1,0.61,98,0.651529743,0.064407485,70,67,30,20,22,0.037582697,0.045315525,0.038156772,0.088723329,0.000492502,0.042653987
395,202000,1,0.94,100,0.489386989,0.020657968,46,57,26,20,22,0.039069234,0.045133089,0.041065061,0.092924107,0.00046519,0.054959678
396,162000,1,0.5,74,0.526038132,0.045090605,59,62,21,20,22,0.035708421,0.042054442,0.038228627,0.091570621,0.000697475,0.055086272
397,155000,1,0.66,50,0.758289827,0.078809989,63,58,40,20,22,0.04174095,0.047256595,0.038682519,0.08197081,0.000453178,0.046104365
398,155000,1,0.63,52,0.429938815,0.055577307,41,61,27,20,22,0.043867228,0.044391457,0.039195166,0.101796867,0.000471476,0.057843819
399,162000,1,0.93,93,0.530849419,0.079195522,59,69,38,20,22,0.043747114,0.047223816,0.038055778,0.117070859,0.000425368,0.052277984
400,225000,1,0.86,53,0.661906094,0.021819047,68,69,25,20,22,0.0425964,0.045738539,0.041998928,0.111404706,0.000624089,0.048384049
401,163000,1,0.95,96,0.760321457,0.036173584,49,68,23,20,22,0.037321757,0.040985607,0.039860466,0.091989645,0.000415874,0.04981963
402,237000,1,0.88,63,0.70695655,0.030492833,58,55,35,20,22,0.038498198,0.049231098,0.035282909,0.103904484,0.000671504,0.047581552
403,165000,1,0.78,81,0.749073313,0.025409987,58,70,25,20,22,0.040765823,0.042274976,0.038728741,0.092085359,0.000470035,0.040507093
404,187000,1,0.6,88,0.7559833,0.050749105,43,60,30,20,22,0.04187103,0.046915844,0.03904185,0.096818787,0.000555208,0.056680747
405,176000,1,0.62,80,0.766974765,0.060929984,60,58,34,20,22,0.038942113,0.043090569,0.041680647,0.111353703,0.00054584,0.04100016
406,223000,1,0.87,96,0.568758594,0.041728745,61,60,40,20,22,0.043883561,0.04702774,0.044598538,0.099273542,0.000507817,0.059213623
407,162000,1,0.54,52,0.701969971,0.031981203,58,63,40,20,22,0.035041325,0.042015844,0.03684801,0.103160182,0.000415806,0.052585608
408,178000,1,0.91,88,0.673058311,0.053947896,50,52,39,20,22,0.044427937,0.04030074,0.037813308,0.105623545,0.000641987,0.058902305
409,170000,1,0.87,60,0.527740957,0.055316266,49,63,23,20,22,0.043074875,0.044718378,0.044636029,0.119725888,0.000576034,0.049061347
410,219000,1,0.86,94,0.777767146,0.040326458,51,67,35,20,22,0.040009285,0.044144538,0.043928976,0.107006084,0.000572786,0.058634508
411,248000,1,0.79,73,0.45041556,0.026615373,53,68,23,20,22,0.041058792,0.04362759,0.041032581,0.081848132,0.00043638,0.059226233
412,175000,1,0.67,84,0.51830036,0.076250077,62,57,35,20,22,0.035666956,0.047999909,0.041877886,0.106274199,0.000400926,0.045733274
413,217000,1,0.92,85,0.780471726,0.033923934,47,53,23,20,22,0.042013464,0.041995293,0.03953636,0.105066087,0.000544236,0.055717617
414,181000,1,0.77,75,0.519390442,0.074783735,66,57,35,20,22,0.042705984,0.04740515,0.042672172,0.116614219,0.000405143,0.042724516
415,204000,1,0.6,59,0.731310882,0.055486191,58,68,39,20,22,0.038997144,0.042030369,0.037627782,0.107807388,0.00064994,0.04766982
416,234000,1,0.8,54,0.655197825,0.053266124,57,69,29,20,22,0.040961263,0.047408807,0.040041384,0.103564179,0.000653053,0.052142456
417,171000,1,0.7,89,0.467131285,0.055452069,65,70,26,20,22,0.040201946,0.047963,0.039356245,0.111196891,0.000436979,0.046398982
418,229000,1,0.56,56,0.665692532,0.046979457,58,60,32,20,22,0.036475119,0.04338025,0.039110392,0.095203046,0.000637997,0.042233645
419,244000,1,0.61,82,0.521589812,0.032221764,70,65,31,20,22,0.044859685,0.044253132,0.035602401,0.098253682,0.000579819,0.041306047
420,222000,1,0.58,64,0.426420984,0.049981619,44,68,26,20,22,0.038130157,0.046922902,0.042680468,0.11518766,0.000620755,0.048165265
421,174000,1,0.79,53,0.604477791,0.045509757,47,52,36,20,22,0.039683853,0.040909926,0.037465885,0.114027832,0.000502231,0.053301296
422,229000,1,0.73,54,0.568524775,0.021959733,61,66,37,20,22,0.036549154,0.044026923,0.035406812,0.08089783,0.0005043,0.057539092
423,239000,1,0.88,63,0.795637842,0.067182333,42,52,35,20,22,0.044267674,0.041196297,0.035482603,0.118273035,0.000500286,0.050867147
424,196000,1,0.59,82,0.636202767,0.049240599,62,56,31,20,22,0.03983237,0.041201817,0.041879554,0.091955367,0.000498685,0.046559546
425,200000,1,0.89,72,0.569065551,0.045645679,59,68,30,20,22,0.042778237,0.046799394,0.038862705,0.088214737,0.000648932,0.04628999
426,201000,1,0.87,64,0.73521898,0.045393869,67,50,25,20,22,0.040171939,0.042854654,0.040358229,0.100629712,0.000647335,0.052265318
427,221000,1,0.63,61,0.607683154,0.02585299,63,70,23,20,22,0.037225857,0.046864059,0.040126154,0.081891142,0.00058014,0.0553881
428,242000,1,0.83,74,0.447177745,0.031478602,48,67,33,20,22,0.041085925,0.048259832,0.042811612,0.093203861,0.000522425,0.049444689
429,167000,1,0.56,71,0.418056738,0.030483258,57,59,33,20,22,0.035602509,0.044354621,0.036414389,0.093521475,0.000484171,0.05704551
430,230000,1,0.87,60,0.473487009,0.032295077,58,70,33,20,22,0.04358757,0.040986429,0.035032312,0.08985301,0.000494798,0.046330398
431,249000,1,0.85,86,0.644604329,0.025905059,53,56,23,20,22,0.041546431,0.040758151,0.035326748,0.08901717,0.000404105,0.05142911
432,192000,1,0.78,99,0.771111039,0.041327957,40,68,32,20,22,0.040164245,0.0413586,0.037302249,0.117696334,0.00059545,0.052503725
433,170000,1,0.58,62,0.502729626,0.045665799,42,65,32,20,22,0.038048591,0.045890772,0.042948439,0.101526788,0.000526125,0.047497464
434,241000,1,0.65,87,0.77737453,0.065141212,45,61,20,20,22,0.044840893,0.042850092,0.038727079,0.086196246,0.000594332,0.056767415
435,229000,1,0.8,77,0.786549908,0.040648259,48,58,40,20,22,0.04047192,0.046409764,0.044032713,0.094223693,0.000421436,0.05051563
436,238000,1,0.68,87,0.693355526,0.030539561,69,69,35,20,22,0.042894212,0.045834273,0.035985997,0.096513838,0.000503217,0.046212059
437,191000,1,0.8,85,0.523300572,0.02872831,64,64,24,20,22,0.040846576,0.042892489,0.040269245,0.10756208,0.000616708,0.041556229
438,185000,1,0.87,62,0.768752587,0.055830947,50,54,29,20,22,0.044745276,0.043547861,0.039858481,0.08451225,0.000676863,0.052773613
439,228000,1,0.64,54,0.674883525,0.069113171,57,67,30,20,22,0.04078441,0.04247296,0.037819841,0.080412736,0.000480739,0.050555328
440,233000,1,0.52,77,0.553501606,0.025364446,55,55,28,20,22,0.039827983,0.041499124,0.039607577,0.111592366,0.000464694,0.045482223
441,168000,1,0.87,81,0.744785665,0.051643035,51,51,21,20,22,0.040672305,0.044528775,0.036376847,0.102297719,0.00055593,0.055410234
442,215000,1,0.83,71,0.637378936,0.071982901,62,58,40,20,22,0.042145636,0.043129976,0.042991049,0.119981343,0.000542842,0.048740859
443,190000,1,0.9,88,0.785231057,0.078177272,67,53,39,20,22,0.036641436,0.041264998,0.040748551,0.116269548,0.000416072,0.05823246
444,196000,1,0.78,80,0.542281434,0.066867521,58,60,20,20,22,0.044032787,0.043898142,0.043669807,0.102346213,0.000407103,0.050469466
445,217000,1,0.52,82,0.797693604,0.021333403,68,70,39,20,22,0.043423476,0.047057432,0.038803683,0.089242111,0.000407779,0.049084403
446,153000,1,0.81,89,0.677791263,0.037628757,42,57,27,20,22,0.040851293,0.045075594,0.04350315,0.096608647,0.00069765,0.05621078
447,189000,1,0.88,67,0.459643973,0.078997431,55,55,34,20,22,0.044330214,0.045927449,0.042504764,0.092726887,0.000458358,0.053654861
448,228000,1,0.93,68,0.719417134,0.02707508,56,55,36,20,22,0.040233025,0.045528012,0.037829998,0.084792887,0.000545133,0.058547914
449,224000,1,0.63,60,0.482036277,0.031493379,53,68,40,20,22,0.037178168,0.044048405,0.037519224,0.110037445,0.000518623,0.058500403
450,198000,1,0.92,95,0.566836131,0.027963934,59,58,37,20,22,0.043312816,0.043698831,0.03915099,0.110832282,0.000645257,0.052474563
451,247000,1,0.83,73,0.541110685,0.031382715,56,69,32,20,22,0.037985874,0.049161757,0.038638363,0.097836177,0.00046217,0.040433865
452,226000,1,0.67,60,0.741660707,0.022148631,59,53,37,20,22,0.039938035,0.043557207,0.035517746,0.101840975,0.000529026,0.050525472
453,225000,1,0.94,96,0.593232628,0.041090221,41,60,27,20,22,0.036710032,0.04232935,0.036249957,0.104872724,0.000585748,0.042438463
454,214000,1,0.51,62,0.581316636,0.063263032,68,53,36,20,22,0.04034021,0.045086799,0.039139866,0.08108482,0.000498007,0.053412226
455,155000,1,0.92,63,0.507108598,0.066750869,54,64,37,20,22,0.044960152,0.04471607,0.036046967,0.119994806,0.000668498,0.044853412
456,184000,1,0.77,84,0.471341419,0.074611796,41,61,36,20,22,0.038844468,0.046599877,0.043655982,0.099593022,0.000655137,0.050408078
457,154000,1,0.59,63,0.580618998,0.036124367,40,54,39,20,22,0.043911243,0.042715377,0.038729925,0.095894459,0.00054289,0.049157743
458,244000,1,0.74,64,0.664060076,0.028632731,41,60,23,20,22,0.040686113,0.04830678,0.040277312,0.106326324,0.000519601,0.045613431
459,218000,1,0.5,75,0.539904772,0.067884311,48,59,40,20,22,0.03999132,0.042594433,0.044831817,0.083017535,0.000546161,0.054016498
460,195000,1,0.79,61,0.575652305,0.079158763,64,64,33,20,22,0.041683998,0.04360708,0.041032266,0.102390227,0.000621282,0.055736066
461,202000,1,0.76,66,0.556759602,0.05295557,50,56,22,20,22,0.037383383,0.047982308,0.043385153,0.108717578,0.00057286,0.054049957
462,231000,1,0.6,51,0.455242621,0.054945099,63,58,31,20,22,0.040280301,0.041170024,0.043657864,0.105199359,0.000560699,0.054896979
463,227000,1,0.73,59,0.735920828,0.079776243,49,62,37,20,22,0.040087453,0.044398599,0.044317919,0.086490456,0.000481646,0.049621023
464,197000,1,0.51,65,0.463227782,0.033775836,64,62,25,20,22,0.040405859,0.048240783,0.036037824,0.105988778,0.000630501,0.048618185
465,213000,1,0.6,56,0.656736923,0.070507163,45,59,21,20,22,0.035390258,0.048449631,0.035924653,0.085638242,0.000459594,0.048647127
466,197000,1,0.79,92,0.652877986,0.056056588,57,56,28,20,22,0.039201355,0.047815469,0.043480188,0.114002044,0.000464274,0.04700829
467,235000,1,0.78,61,0.452040203,0.036386587,65,63,31,20,22,0.035239515,0.040642919,0.041303054,0.108630748,0.000563729,0.045028765
468,182000,1,0.69,57,0.587413969,0.072606697,53,58,30,20,22,0.043937377,0.046180575,0.04279596,0.09714292,0.0006053,0.041873578
469,198000,1,0.77,86,0.406655125,0.051532124,51,53,23,20,22,0.035865199,0.045379569,0.040808735,0.116196432,0.000684256,0.054272354
470,169000,1,0.62,73,0.63598653,0.079169956,58,55,31,20,22,0.035717732,0.042321924,0.041856362,0.104919484,0.000447977,0.058017823
471,232000,1,0.61,80,0.612360054,0.05599929,59,57,40,20,22,0.039167578,0.044852768,0.044345017,0.092946814,0.000602852,0.059007554
472,168000,1,0.66,88,0.745067601,0.035039894,61,60,38,20,22,0.041170472,0.048878328,0.039403664,0.082785183,0.00053174,0.057705384
473,180000,1,0.79,93,0.611866934,0.057313183,70,57,40,20,22,0.041752597,0.044725481,0.044156954,0.087665782,0.000646976,0.045344164
474,202000,1,0.85,58,0.559194802,0.031152737,51,51,32,20,22,0.035375954,0.04586056,0.036150257,0.11203472,0.000459138,0.043512716
475,172000,1,0.86,55,0.743044067,0.067466166,40,68,31,20,22,0.041010514,0.044272962,0.037823366,0.092125015,0.000595947,0.046909534
476,216000,1,0.55,92,0.71421952,0.062910207,70,69,34,20,22,0.04499022,0.043314993,0.03634292,0.08646203,0.000592999,0.057707502
477,235000,1,0.7,95,0.495814854,0.049823212,42,50,29,20,22,0.044418773,0.046161748,0.044799965,0.100870362,0.000463791,0.041975486
478,227000,1,0.66,70,0.754932069,0.03542064,52,63,28,20,22,0.040890522,0.045245731,0.035119304,0.117496104,0.000589722,0.041823205
479,201000,1,0.65,80,0.606380787,0.04828381,64,51,29,20,22,0.037166682,0.046132958,0.040025681,0.107082192,0.000516754,0.045963681
480,232000,1,0.69,76,0.752315204,0.021297203,62,65,40,20,22,0.043902317,0.043443333,0.044413249,0.085950808,0.000694517,0.0484708
481,170000,1,0.58,59,0.6124097,0.039896336,62,50,38,20,22,0.039004891,0.046856605,0.040889415,0.086451133,0.000575309,0.041200339
482,162000,1,0.7,93,0.427091731,0.027068256,43,70,29,20,22,0.042350165,0.049285562,0.044679544,0.091341881,0.000437759,0.057979467
483,205000,1,0.9,50,0.471800781,0.07569513,58,69,30,20,22,0.042977378,0.044616642,0.036398045,0.117510553,0.000645692,0.040101809
484,217000,1,0.64,94,0.490752422,0.038914415,70,70,31,20,22,0.03814801,0.044018242,0.041933794,0.097010377,0.000681121,0.050049187
485,240000,1,0.86,82,0.590415507,0.042010733,53,52,36,20,22,0.043099832,0.042635144,0.041412447,0.106458648,0.000551039,0.058656875
486,157000,1,0.62,78,0.454379248,0.026731474,43,63,40,20,22,0.040059573,0.04053187,0.038780812,0.098104557,0.000568938,0.053290839
487,166000,1,0.83,75,0.751254831,0.03193214,62,54,23,20,22,0.036132083,0.04433702,0.042954891,0.083633636,0.00052415,0.041341079
488,162000,1,0.79,92,0.503335681,0.073051528,65,59,29,20,22,0.039391323,0.042457356,0.041235377,0.118109727,0.000658681,0.059594223
489,246000,1,0.8,73,0.567609594,0.046065905,65,50,23,20,22,0.042929362,0.040522898,0.041690404,0.087752466,0.00043391,0.055270047
490,241000,1,0.88,69,0.463888902,0.03465383,55,50,22,20,22,0.044189306,0.048466116,0.040808928,0.082140732,0.000403296,0.045150398
491,250000,1,0.92,89,0.562701769,0.07668614,41,60,23,20,22,0.043654717,0.042163154,0.041015836,0.089413715,0.000592639,0.058117975
492,178000,1,0.91,76,0.685691544,0.045095342,41,61,38,20,22,0.039302405,0.044961268,0.04181983,0.087623291,0.000523965,0.042972395
493,222000,1,0.86,60,0.565369723,0.074891096,47,55,27,20,22,0.039874152,0.043379291,0.042760689,0.106216775,0.00060123,0.044411846
494,226000,1,0.68,52,0.519577606,0.072339268,46,51,33,20,22,0.042202819,0.04863888,0.044341621,0.095088251,0.000500713,0.051917822
495,218000,1,0.63,60,0.732669387,0.045658129,55,57,27,20,22,0.044982016,0.048803138,0.036470273,0.116662105,0.000535861,0.055685569
496,199000,1,0.5,92,0.488106777,0.06303211,58,62,35,20,22,0.04330265,0.046472894,0.042530713,0.117894429,0.000482592,0.05845321
497,223000,1,0.77,79,0.400026908,0.058904693,64,66,26,20,22,0.043377828,0.042203181,0.040605908,0.107761844,0.000603543,0.053397228
498,155000,1,0.84,65,0.643300301,0.037308742,60,70,34,20,22,0.043993602,0.042703574,0.036501323,0.105865517,0.000647097,0.04107162
499,238000,1,0.81,89,0.469888435,0.068544565,62,55,36,20,22,0.035067222,0.049181065,0.040446827,0.080180976,0.000613806,0.055204451
500,225000,1,0.71,96,0.429130965,0.076979304,43,61,37,20,22,0.042736678,0.041443039,0.038159684,0.117205637,0.000579009,0.043035925
501,222000,1,0.58,57,0.609174684,0.06746453,56,50,26,20,22,0.035737248,0.042468598,0.04314429,0.107454045,0.000426444,0.048977891
502,227000,1,0.62,76,0.609807851,0.026776035,62,61,30,20,22,0.038990133,0.045528704,0.037092974,0.082326833,0.000409869,0.040482942
503,201000,1,0.87,64,0.743129203,0.024987977,51,50,34,20,22,0.035519403,0.042856722,0.03780682,0.109064536,0.000556207,0.056632078
504,190000,1,0.91,70,0.699146184,0.058943412,44,50,39,20,22,0.042394527,0.047434122,0.044129183,0.085560345,0.000554861,0.053265187
505,206000,1,0.52,63,0.496937434,0.035268285,58,63,24,20,22,0.043673278,0.048876454,0.036399782,0.099738222,0.000471502,0.048081947
506,167000,1,0.8,61,0.462385512,0.05699005,60,57,38,20,22,0.036241354,0.0426073,0.037159526,0.08106117,0.00057843,0.046806092
507,218000,1,0.7,79,0.788956709,0.034246321,44,70,40,20,22,0.042996458,0.041295625,0.040888236,0.111857225,0.000447219,0.049871341
508,220000,1,0.68,86,0.603798817,0.055527855,56,50,24,20,22,0.039519455,0.040436058,0.042502811,0.105129294,0.000514059,0.052165555
509,199000,1,0.65,75,0.60439622,0.058029275,61,60,24,20,22,0.038196841,0.045436771,0.037665881,0.090701961,0.000486543,0.052828171
510,249000,1,0.67,54,0.551685553,0.057524485,49,60,35,20,22,0.043416845,0.045512842,0.037777845,0.100256485,0.00040452,0.059073265
511,185000,1,0.72,74,0.66309467,0.029025948,69,51,24,20,22,0.041724662,0.040775939,0.037625349,0.080582003,0.000572043,0.044988202
512,157000,1,0.54,59,0.578814955,0.056837342,42,51,25,20,22,0.040486859,0.043046876,0.035567673,0.119095203,0.000490268,0.044362638
513,214000,1,0.69,50,0.404936605,0.064086607,47,68,22,20,22,0.038071458,0.043765864,0.038074979,0.082421638,0.00052965,0.04103981
514,193000,1,0.78,80,0.747991254,0.061530429,58,63,27,20,22,0.03806103,0.042212824,0.038404212,0.096719794,0.000675295,0.052768318
515,246000,1,0.5,80,0.676614355,0.030139128,66,66,33,20,22,0.036625289,0.042762747,0.036420741,0.100498565,0.000584164,0.045727427
516,166000,1,0.86,67,0.58578665,0.065878671,45,57,20,20,22,0.041385667,0.042066524,0.043263425,0.087952782,0.00069122,0.046790074
517,211000,1,0.64,54,0.564574032,0.021303399,63,54,29,20,22,0.044322871,0.041005056,0.038680324,0.0954482,0.000462072,0.041517754
518,164000,1,0.88,94,0.404143456,0.074824281,40,69,28,20,22,0.038757613,0.043945723,0.0437266,0.085592633,0.000437023,0.043447631
519,233000,1,0.63,53,0.709693899,0.075225943,65,65,22,20,22,0.044068067,0.044562315,0.038356526,0.11384939,0.000594037,0.057214039
520,193000,1,0.87,63,0.59493777,0.027163149,60,64,31,20,22,0.043526726,0.041695314,0.036451264,0.117534261,0.000693803,0.053158848
521,207000,1,0.8,53,0.40016488,0.03098824,63,60,38,20,22,0.042566307,0.045987415,0.043240273,0.11865046,0.000636122,0.043307383
522,179000,1,0.9,60,0.62366969,0.059109517,65,67,32,20,22,0.040810276,0.044611796,0.039087298,0.105744712,0.000552158,0.045521172
523,246000,1,0.79,100,0.471734386,0.023269423,45,67,40,20,22,0.041403632,0.046882558,0.038164381,0.11827629,0.000476792,0.045965672
524,206000,1,0.91,72,0.455053134,0.060298154,40,66,23,20,22,0.044270759,0.043014405,0.044388849,0.106008267,0.000592657,0.055566757
525,191000,1,0.59,99,0.688334083,0.044706401,45,62,29,20,22,0.04138975,0.049194725,0.03948465,0.113680485,0.00042947,0.054021923
526,197000,1,0.64,69,0.512565481,0.056567695,44,56,28,20,22,0.040813486,0.045260644,0.037560915,0.095682271,0.000473598,0.055876547
527,184000,1,0.58,56,0.672566278,0.036254091,40,52,21,20,22,0.044236728,0.048075602,0.036020524,0.098472345,0.000484465,0.056463002
528,150000,1,0.51,53,0.513394064,0.05610019,65,55,40,20,22,0.043647536,0.048174367,0.039101211,0.083587849,0.000516985,0.052766668
529,177000,1,0.53,70,0.663384398,0.027247539,47,61,29,20,22,0.039224827,0.047454866,0.039291986,0.114391752,0.000408032,0.059410532
530,161000,1,0.53,66,0.574172174,0.062547448,70,61,25,20,22,0.039586192,0.049432442,0.04046861,0.085525973,0.000698592,0.04417113
531,180000,1,0.9,79,0.708954555,0.030544856,56,50,21,20,22,0.037737184,0.046061532,0.038091758,0.080394022,0.000515618,0.047844018
532,194000,1,0.87,73,0.489043662,0.06919236,42,53,28,20,22,0.044556471,0.048767547,0.043908294,0.084975133,0.00044923,0.048194355
533,239000,1,0.85,73,0.625463941,0.026952543,66,50,34,20,22,0.038774438,0.042979586,0.038300836,0.11923595,0.00042381,0.049828664
534,168000,1,0.56,96,0.443538795,0.067391069,50,55,35,20,22,0.036027668,0.042502763,0.038380432,0.10060672,0.000535213,0.055032711
535,217000,1,0.83,97,0.4331114,0.053153496,52,54,20,20,22,0.037260269,0.042764786,0.040668827,0.097971893,0.000450846,0.059990136
536,206000,1,0.59,61,0.536045265,0.055091683,41,64,39,20,22,0.035342593,0.044329937,0.043873409,0.083522679,0.000677143,0.052510604
537,181000,1,0.73,61,0.623958163,0.031500203,41,54,24,20,22,0.036784629,0.048207451,0.039938228,0.110581059,0.000417244,0.054647359
538,213000,1,0.73,82,0.704925607,0.032157774,57,52,20,20,22,0.038201641,0.047209997,0.040647956,0.099592029,0.000549113,0.046211165
539,214000,1,0.78,71,0.408680971,0.056089431,42,53,30,20,22,0.037266614,0.043643495,0.038798203,0.097825101,0.000411736,0.050608114
540,163000,1,0.54,74,0.691530141,0.021770877,47,57,25,20,22,0.043929012,0.044240272,0.037644569,0.109640338,0.000550832,0.058643398
541,169000,1,0.9,75,0.451601777,0.054605783,67,70,33,20,22,0.043633587,0.044008356,0.040045573,0.112552247,0.000451886,0.053042649
542,199000,1,0.87,90,0.535173458,0.03157367,63,60,32,20,22,0.036430755,0.040619695,0.042258826,0.111882419,0.00062844,0.056252739
543,195000,1,0.53,65,0.690435842,0.065849602,52,53,31,20,22,0.041905742,0.044137981,0.041624215,0.087274631,0.000559048,0.059504475
544,164000,1,0.64,73,0.571599233,0.045242892,56,62,35,20,22,0.041909431,0.044416488,0.036210744,0.080626994,0.000423854,0.041304187
545,235000,1,0.74,80,0.403128657,0.034374793,58,69,28,20,22,0.036906441,0.049212968,0.035063643,0.110871216,0.000567913,0.057454617
546,234000,1,0.91,98,0.597985045,0.031272141,69,66,22,20,22,0.043306532,0.040170597,0.038553871,0.11925855,0.000674424,0.052629947
547,160000,1,0.62,75,0.406718719,0.035995719,69,65,35,20,22,0.038015329,0.043384411,0.04338368,0.095041097,0.00049124,0.057952127
548,206000,1,0.62,76,0.525273785,0.068820084,41,53,33,20,22,0.044268371,0.041555366,0.038951708,0.115780253,0.000516807,0.043901324
549,189000,1,0.58,84,0.755977318,0.05851541,61,65,34,20,22,0.044481901,0.048195857,0.040143268,0.091676343,0.000695271,0.056564592
550,175000,1,0.52,100,0.483492618,0.058823709,65,55,29,20,22,0.035311,0.042221376,0.041873658,0.118785259,0.000491639,0.0410146
551,236000,1,0.58,93,0.497926873,0.07929253,45,55,35,20,22,0.03858812,0.04634163,0.038217398,0.118678176,0.000546113,0.051233822
552,152000,1,0.79,51,0.503700893,0.053567635,57,54,39,20,22,0.043996612,0.044622806,0.038483658,0.104204555,0.000493631,0.048756822
553,164000,1,0.53,94,0.462956579,0.046120727,65,54,30,20,22,0.036674337,0.044511401,0.041358547,0.084924138,0.000660218,0.044770313
554,232000,1,0.53,54,0.713013841,0.046125759,60,63,31,20,22,0.035630532,0.045921846,0.038888985,0.091735006,0.000550727,0.052671089
555,197000,1,0.68,94,0.429350267,0.029068372,48,54,39,20,22,0.041958381,0.040468475,0.038210854,0.081949168,0.000577265,0.057994405
556,157000,1,0.51,85,0.510373373,0.070917617,67,59,40,20,22,0.036580342,0.049912909,0.038261016,0.116951548,0.000691988,0.043813412
557,238000,1,0.67,74,0.495360788,0.024795555,52,62,28,20,22,0.039490026,0.042778148,0.039593989,0.113674889,0.000624501,0.053019992
558,206000,1,0.73,96,0.735969782,0.06843256,53,58,20,20,22,0.040788723,0.044508547,0.036922824,0.093666585,0.000649213,0.059006711
559,235000,1,0.59,88,0.573679635,0.072946927,43,57,20,20,22,0.039860536,0.044983826,0.039669052,0.119267665,0.000489429,0.04375671
560,235000,1,0.74,75,0.520734795,0.043971521,59,70,26,20,22,0.041315007,0.049691856,0.041747978,0.103121538,0.000658567,0.044177814
561,232000,1,0.53,52,0.408768651,0.046996578,51,59,31,20,22,0.044781267,0.040069816,0.036777877,0.091751825,0.000515769,0.053462512
562,222000,1,0.73,68,0.440056952,0.062197939,40,70,24,20,22,0.040239855,0.049351275,0.041195665,0.112740041,0.000608421,0.059077542
563,200000,1,0.7,76,0.405420647,0.035090959,57,60,22,20,22,0.039493275,0.042015066,0.042728761,0.094937014,0.000609385,0.052819691
564,249000,1,0.57,54,0.714577286,0.059982948,45,64,26,20,22,0.042384487,0.040553982,0.043948291,0.118037486,0.000405453,0.059002271
565,213000,1,0.62,54,0.747611277,0.066823939,68,61,39,20,22,0.044062205,0.045941484,0.041492084,0.112578538,0.000417656,0.044397396
566,220000,1,0.69,76,0.414361406,0.037674712,66,69,21,20,22,0.041924843,0.047023893,0.036707771,0.089381478,0.000463933,0.045896112
567,182000,1,0.63,80,0.662196982,0.069352771,63,68,38,20,22,0.039270367,0.043065332,0.043546636,0.087692097,0.000608631,0.052021305
568,250000,1,0.6,91,0.585150072,0.073737171,52,65,21,20,22,0.036187944,0.041342205,0.043343905,0.096005295,0.000416691,0.041610279
569,230000,1,0.71,82,0.573750988,0.047343849,40,69,36,20,22,0.037397513,0.044156922,0.043157549,0.118331975,0.000658684,0.058387207
570,219000,1,0.74,58,0.42516096,0.050226803,60,69,38,20,22,0.036267899,0.047683271,0.039519317,0.087984544,0.000522422,0.052094155
571,164000,1,0.84,84,0.586354024,0.050294674,45,70,27,20,22,0.038607003,0.043676218,0.044776346,0.087944118,0.0005264,0.046858157
572,204000,1,0.57,69,0.698354671,0.027603085,43,68,24,20,22,0.043652978,0.046879746,0.042150666,0.100327779,0.000431711,0.055596219
573,193000,1,0.7,83,0.549035106,0.079801324,41,67,36,20,22,0.043125472,0.042825489,0.040791507,0.119037547,0.000420313,0.041465063
574,179000,1,0.69,76,0.73895275,0.033561931,45,61,39,20,22,0.040080385,0.04833968,0.039651763,0.099474024,0.000462332,0.048842842
575,195000,1,0.57,58,0.410565942,0.03423559,56,56,24,20,22,0.039158748,0.043469476,0.04421847,0.100676901,0.000634485,0.042140477
576,171000,1,0.72,75,0.554568454,0.022305635,54,66,32,20,22,0.038488467,0.043832238,0.03650895,0.111990839,0.000479262,0.050610718
577,183000,1,0.85,65,0.526183586,0.03849736,69,62,23,20,22,0.040255119,0.048389678,0.043731448,0.094138835,0.000451063,0.056391852
578,218000,1,0.69,85,0.574636137,0.035613331,64,55,29,20,22,0.036201816,0.041861377,0.040312264,0.09049338,0.000672204,0.048628646
579,186000,1,0.54,97,0.711163806,0.044417597,56,67,22,20,22,0.038454381,0.041899938,0.035648172,0.118917869,0.000438974,0.054283394
580,176000,1,0.55,100,0.624280805,0.030108773,51,51,26,20,22,0.043121337,0.045822882,0.037786235,0.110556037,0.000618358,0.054320734
581,230000,1,0.54,90,0.511860354,0.040200277,44,68,39,20,22,0.037454409,0.048295163,0.038388579,0.094286555,0.000620099,0.045995889
582,166000,1,0.75,56,0.615032153,0.066082527,67,70,24,20,22,0.038038565,0.04918944,0.040855524,0.098878851,0.00044044,0.046860839
